sample,t_s,cmd_age_ms,qd_L_hip_pitch,q_L_hip_pitch,dq_L_hip_pitch,tau_L_hip_pitch,qd_L_hip_roll,q_L_hip_roll,dq_L_hip_roll,tau_L_hip_roll,qd_L_hip_yaw,q_L_hip_yaw,dq_L_hip_yaw,tau_L_hip_yaw,qd_L_knee,q_L_knee,dq_L_knee,tau_L_knee,qd_L_ank_pitch,q_L_ank_pitch,dq_L_ank_pitch,tau_L_ank_pitch,qd_L_ank_roll,q_L_ank_roll,dq_L_ank_roll,tau_L_ank_roll,qd_R_hip_pitch,q_R_hip_pitch,dq_R_hip_pitch,tau_R_hip_pitch,qd_R_hip_roll,q_R_hip_roll,dq_R_hip_roll,tau_R_hip_roll,qd_R_hip_yaw,q_R_hip_yaw,dq_R_hip_yaw,tau_R_hip_yaw,qd_R_knee,q_R_knee,dq_R_knee,tau_R_knee,qd_R_ank_pitch,q_R_ank_pitch,dq_R_ank_pitch,tau_R_ank_pitch,qd_R_ank_roll,q_R_ank_roll,dq_R_ank_roll,tau_R_ank_roll,qd_waist_roll,q_waist_roll,dq_waist_roll,tau_waist_roll,qd_waist_yaw,q_waist_yaw,dq_waist_yaw,tau_waist_yaw,qd_L_sh_pitch,q_L_sh_pitch,dq_L_sh_pitch,tau_L_sh_pitch,qd_L_sh_roll,q_L_sh_roll,dq_L_sh_roll,tau_L_sh_roll,qd_L_sh_yaw,q_L_sh_yaw,dq_L_sh_yaw,tau_L_sh_yaw,qd_L_elbow,q_L_elbow,dq_L_elbow,tau_L_elbow,qd_L_wrist,q_L_wrist,dq_L_wrist,tau_L_wrist,qd_R_sh_pitch,q_R_sh_pitch,dq_R_sh_pitch,tau_R_sh_pitch,qd_R_sh_roll,q_R_sh_roll,dq_R_sh_roll,tau_R_sh_roll,qd_R_sh_yaw,q_R_sh_yaw,dq_R_sh_yaw,tau_R_sh_yaw,qd_R_elbow,q_R_elbow,dq_R_elbow,tau_R_elbow,qd_R_wrist,q_R_wrist,dq_R_wrist,tau_R_wrist
790,0.976102,18.042,-0.11205,-0.10647,0.0029,-0.564,0.05486,0.00864,0.0013,4.619,-0.04577,-0.03509,-0.0038,-1.061,0.28179,0.30640,-0.0009,-2.459,-0.02605,-0.19095,-0.0012,6.599,-0.06392,-0.01544,-0.0017,-1.935,-0.12808,-0.11301,0.0017,-1.510,-0.04672,0.00366,-0.0041,-5.030,0.04064,0.03137,0.0020,0.923,0.28752,0.31955,0.0012,-3.206,-0.02620,-0.19829,-0.0020,6.888,0.07320,0.01014,-0.0004,2.524,0.00581,0.00805,0.0005,-0.225,0.00208,0.00218,0.0003,-0.010,0.36630,0.34435,-0.0002,0.879,0.19612,0.17205,0.0002,0.962,0.00861,0.00040,0.0004,0.164,0.85239,0.86769,-0.0001,-0.306,0.00373,0.00370,0.0003,0.000,0.38007,0.35527,0.0004,0.991,-0.19314,-0.17240,0.0006,-0.831,-0.01009,-0.00235,-0.0009,-0.154,0.86060,0.87528,-0.0005,-0.293,-0.00493,-0.00546,0.0008,0.010
791,0.977270,19.210,-0.11205,-0.10646,0.0029,-0.564,0.05486,0.00864,0.0013,4.619,-0.04577,-0.03510,-0.0038,-1.061,0.28179,0.30640,-0.0009,-2.458,-0.02605,-0.19095,-0.0012,6.599,-0.06392,-0.01544,-0.0017,-1.935,-0.12808,-0.11301,0.0017,-1.511,-0.04672,0.00365,-0.0041,-5.029,0.04064,0.03138,0.0020,0.923,0.28752,0.31955,0.0012,-3.206,-0.02620,-0.19829,-0.0020,6.889,0.07320,0.01014,-0.0004,2.524,0.00581,0.00805,0.0005,-0.225,0.00208,0.00218,0.0003,-0.010,0.36630,0.34435,-0.0002,0.879,0.19612,0.17205,0.0002,0.962,0.00861,0.00040,0.0004,0.164,0.85239,0.86769,-0.0001,-0.306,0.00373,0.00371,0.0003,0.000,0.38007,0.35527,0.0004,0.991,-0.19314,-0.17240,0.0006,-0.831,-0.01009,-0.00235,-0.0009,-0.154,0.86060,0.87528,-0.0005,-0.293,-0.00493,-0.00546,0.0008,0.010
792,0.978368,0.313,-0.11206,-0.10646,0.0029,-0.564,0.05472,0.00864,0.0013,4.619,-0.04577,-0.03510,-0.0038,-1.061,0.28178,0.30640,-0.0009,-2.458,-0.02597,-0.19095,-0.0012,6.599,-0.06383,-0.01544,-0.0017,-1.935,-0.12805,-0.11301,0.0017,-1.511,-0.04657,0.00365,-0.0041,-5.029,0.04063,0.03138,0.0020,0.923,0.28758,0.31955,0.0012,-3.206,-0.02612,-0.19829,-0.0020,6.889,0.07319,0.01014,-0.0004,2.524,0.00579,0.00805,0.0005,-0.225,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17205,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35527,0.0004,0.991,-0.19314,-0.17240,0.0006,-0.831,-0.01008,-0.00235,-0.0009,-0.154,0.86061,0.87528,-0.0005,-0.293,-0.00493,-0.00546,0.0008,0.010
793,0.979494,1.439,-0.11206,-0.10646,0.0029,-0.564,0.05472,0.00864,0.0013,4.619,-0.04577,-0.03510,-0.0038,-1.061,0.28178,0.30640,-0.0009,-2.458,-0.02597,-0.19095,-0.0012,6.599,-0.06383,-0.01544,-0.0017,-1.935,-0.12805,-0.11301,0.0017,-1.511,-0.04657,0.00365,-0.0041,-5.029,0.04063,0.03138,0.0020,0.923,0.28758,0.31955,0.0012,-3.206,-0.02612,-0.19829,-0.0020,6.889,0.07319,0.01014,-0.0004,2.524,0.00579,0.00805,0.0005,-0.225,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17205,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35527,0.0004,0.991,-0.19314,-0.17240,0.0006,-0.831,-0.01008,-0.00235,-0.0009,-0.154,0.86061,0.87528,-0.0005,-0.293,-0.00493,-0.00546,0.0008,0.010
794,0.981036,2.981,-0.11206,-0.10645,0.0029,-0.566,0.05472,0.00865,0.0013,4.605,-0.04577,-0.03512,-0.0036,-1.058,0.28178,0.30640,-0.0009,-2.460,-0.02597,-0.19095,-0.0010,6.603,-0.06383,-0.01545,-0.0014,-1.931,-0.12805,-0.11300,0.0017,-1.509,-0.04657,0.00363,-0.0041,-5.013,0.04063,0.03139,0.0020,0.921,0.28758,0.31956,0.0012,-3.201,-0.02612,-0.19830,-0.0020,6.892,0.07319,0.01014,-0.0005,2.523,0.00579,0.00805,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17205,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00235,-0.0009,-0.154,0.86061,0.87528,-0.0005,-0.293,-0.00493,-0.00545,0.0008,0.010
795,0.982107,4.052,-0.11206,-0.10645,0.0029,-0.566,0.05472,0.00865,0.0013,4.605,-0.04577,-0.03512,-0.0036,-1.058,0.28178,0.30640,-0.0009,-2.460,-0.02597,-0.19095,-0.0010,6.603,-0.06383,-0.01545,-0.0014,-1.931,-0.12805,-0.11300,0.0017,-1.509,-0.04657,0.00363,-0.0041,-5.013,0.04063,0.03139,0.0020,0.921,0.28758,0.31956,0.0012,-3.201,-0.02612,-0.19830,-0.0020,6.892,0.07319,0.01014,-0.0005,2.523,0.00579,0.00805,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17205,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00235,-0.0009,-0.154,0.86061,0.87528,-0.0005,-0.293,-0.00493,-0.00545,0.0008,0.010
796,0.983258,5.203,-0.11206,-0.10645,0.0029,-0.567,0.05472,0.00865,0.0013,4.604,-0.04577,-0.03512,-0.0036,-1.058,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.602,-0.06383,-0.01545,-0.0015,-1.932,-0.12805,-0.11300,0.0017,-1.509,-0.04657,0.00363,-0.0041,-5.012,0.04063,0.03139,0.0020,0.920,0.28758,0.31956,0.0012,-3.201,-0.02612,-0.19830,-0.0020,6.892,0.07319,0.01014,-0.0005,2.523,0.00579,0.00805,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0008,0.010
797,0.984704,6.649,-0.11206,-0.10645,0.0029,-0.567,0.05472,0.00865,0.0013,4.604,-0.04577,-0.03512,-0.0036,-1.058,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.602,-0.06383,-0.01545,-0.0015,-1.932,-0.12805,-0.11300,0.0017,-1.509,-0.04657,0.00363,-0.0041,-5.012,0.04063,0.03139,0.0020,0.920,0.28758,0.31956,0.0012,-3.201,-0.02612,-0.19830,-0.0020,6.892,0.07319,0.01014,-0.0005,2.523,0.00579,0.00805,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0008,0.010
798,0.984770,6.715,-0.11206,-0.10645,0.0029,-0.567,0.05472,0.00865,0.0013,4.604,-0.04577,-0.03512,-0.0036,-1.058,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.602,-0.06383,-0.01545,-0.0015,-1.932,-0.12805,-0.11300,0.0017,-1.509,-0.04657,0.00363,-0.0041,-5.012,0.04063,0.03139,0.0020,0.920,0.28758,0.31956,0.0012,-3.201,-0.02612,-0.19830,-0.0020,6.892,0.07319,0.01014,-0.0005,2.523,0.00579,0.00805,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0001,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0008,0.010
799,0.985992,7.937,-0.11206,-0.10644,0.0029,-0.567,0.05472,0.00865,0.0013,4.604,-0.04577,-0.03513,-0.0037,-1.057,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.602,-0.06383,-0.01545,-0.0015,-1.931,-0.12805,-0.11299,0.0017,-1.509,-0.04657,0.00362,-0.0041,-5.012,0.04063,0.03139,0.0020,0.920,0.28758,0.31956,0.0012,-3.201,-0.02612,-0.19831,-0.0019,6.892,0.07319,0.01013,-0.0005,2.523,0.00579,0.00805,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0007,0.010
800,0.987115,9.060,-0.11206,-0.10643,0.0029,-0.568,0.05472,0.00866,0.0013,4.604,-0.04577,-0.03514,-0.0037,-1.057,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.603,-0.06383,-0.01546,-0.0015,-1.931,-0.12805,-0.11299,0.0017,-1.510,-0.04657,0.00361,-0.0041,-5.011,0.04063,0.03140,0.0020,0.919,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19831,-0.0019,6.892,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0007,0.010
801,0.988325,10.270,-0.11206,-0.10643,0.0029,-0.568,0.05472,0.00866,0.0013,4.604,-0.04577,-0.03514,-0.0037,-1.057,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.603,-0.06383,-0.01546,-0.0015,-1.931,-0.12805,-0.11299,0.0017,-1.510,-0.04657,0.00361,-0.0041,-5.011,0.04063,0.03140,0.0020,0.919,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19831,-0.0019,6.892,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0007,0.010
802,0.989409,11.354,-0.11206,-0.10643,0.0029,-0.568,0.05472,0.00866,0.0013,4.604,-0.04577,-0.03514,-0.0037,-1.057,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.603,-0.06383,-0.01546,-0.0015,-1.931,-0.12805,-0.11299,0.0017,-1.510,-0.04657,0.00361,-0.0041,-5.011,0.04063,0.03140,0.0020,0.919,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19831,-0.0019,6.892,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0005,-0.293,-0.00493,-0.00545,0.0007,0.010
803,0.989448,11.393,-0.11206,-0.10643,0.0029,-0.568,0.05472,0.00866,0.0013,4.604,-0.04577,-0.03514,-0.0037,-1.056,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19096,-0.0011,6.603,-0.06383,-0.01546,-0.0015,-1.931,-0.12805,-0.11299,0.0017,-1.510,-0.04657,0.00360,-0.0041,-5.010,0.04063,0.03140,0.0020,0.919,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19831,-0.0019,6.892,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.009,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00040,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00545,0.0007,0.010
804,0.990630,12.575,-0.11206,-0.10642,0.0029,-0.569,0.05472,0.00866,0.0013,4.603,-0.04577,-0.03515,-0.0037,-1.055,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01546,-0.0015,-1.931,-0.12805,-0.11298,0.0017,-1.510,-0.04657,0.00359,-0.0041,-5.009,0.04063,0.03141,0.0020,0.919,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00545,0.0007,0.010
805,0.991794,13.739,-0.11206,-0.10642,0.0029,-0.569,0.05472,0.00866,0.0013,4.603,-0.04577,-0.03515,-0.0037,-1.055,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01546,-0.0015,-1.931,-0.12805,-0.11298,0.0017,-1.510,-0.04657,0.00359,-0.0041,-5.009,0.04063,0.03141,0.0020,0.919,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00236,-0.0009,-0.154,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00545,0.0007,0.010
806,0.992968,14.913,-0.11206,-0.10642,0.0029,-0.570,0.05472,0.00866,0.0013,4.603,-0.04577,-0.03516,-0.0037,-1.054,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01547,-0.0015,-1.931,-0.12805,-0.11298,0.0016,-1.511,-0.04657,0.00358,-0.0041,-5.008,0.04063,0.03141,0.0020,0.918,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.154,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00544,0.0007,0.010
807,0.994109,16.054,-0.11206,-0.10642,0.0029,-0.570,0.05472,0.00866,0.0013,4.603,-0.04577,-0.03516,-0.0037,-1.054,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01547,-0.0015,-1.931,-0.12805,-0.11298,0.0016,-1.511,-0.04657,0.00358,-0.0041,-5.008,0.04063,0.03141,0.0020,0.918,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.154,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00544,0.0007,0.010
808,0.995292,17.237,-0.11206,-0.10642,0.0029,-0.570,0.05472,0.00866,0.0013,4.603,-0.04577,-0.03516,-0.0037,-1.054,0.28178,0.30639,-0.0009,-2.459,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01547,-0.0015,-1.931,-0.12805,-0.11298,0.0016,-1.511,-0.04657,0.00358,-0.0041,-5.008,0.04063,0.03141,0.0020,0.918,0.28758,0.31957,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0005,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.154,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00544,0.0007,0.010
809,0.996432,18.377,-0.11206,-0.10641,0.0029,-0.570,0.05472,0.00867,0.0013,4.603,-0.04577,-0.03517,-0.0037,-1.053,0.28178,0.30638,-0.0009,-2.458,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01547,-0.0016,-1.931,-0.12805,-0.11298,0.0016,-1.511,-0.04657,0.00358,-0.0041,-5.007,0.04063,0.03141,0.0020,0.918,0.28758,0.31958,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0004,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.153,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00544,0.0007,0.010
810,0.996468,18.413,-0.11206,-0.10641,0.0029,-0.570,0.05472,0.00867,0.0013,4.603,-0.04577,-0.03517,-0.0037,-1.053,0.28178,0.30638,-0.0009,-2.458,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01547,-0.0016,-1.931,-0.12805,-0.11298,0.0016,-1.511,-0.04657,0.00358,-0.0041,-5.007,0.04063,0.03141,0.0020,0.918,0.28758,0.31958,0.0012,-3.202,-0.02612,-0.19832,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0004,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.153,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00544,0.0007,0.010
811,0.998087,20.032,-0.11206,-0.10641,0.0028,-0.571,0.05472,0.00867,0.0013,4.603,-0.04577,-0.03517,-0.0037,-1.053,0.28178,0.30638,-0.0008,-2.458,-0.02597,-0.19097,-0.0011,6.603,-0.06383,-0.01547,-0.0016,-1.930,-0.12805,-0.11297,0.0016,-1.511,-0.04657,0.00357,-0.0041,-5.007,0.04063,0.03142,0.0020,0.917,0.28758,0.31958,0.0011,-3.203,-0.02612,-0.19833,-0.0019,6.893,0.07319,0.01013,-0.0005,2.524,0.00579,0.00806,0.0004,-0.228,0.00209,0.00218,0.0003,-0.010,0.36631,0.34435,-0.0002,0.879,0.19612,0.17206,0.0002,0.962,0.00864,0.00041,0.0004,0.164,0.85238,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38007,0.35528,0.0004,0.991,-0.19314,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.153,0.86061,0.87527,-0.0004,-0.293,-0.00493,-0.00544,0.0007,0.010
812,0.999101,0.062,-0.11208,-0.10641,0.0028,-0.571,0.05458,0.00867,0.0013,4.603,-0.04576,-0.03517,-0.0037,-1.053,0.28173,0.30638,-0.0008,-2.458,-0.02602,-0.19097,-0.0011,6.603,-0.06379,-0.01547,-0.0016,-1.930,-0.12803,-0.11297,0.0016,-1.511,-0.04646,0.00357,-0.0041,-5.007,0.04062,0.03142,0.0020,0.917,0.28759,0.31958,0.0011,-3.203,-0.02615,-0.19833,-0.0019,6.893,0.07320,0.01013,-0.0005,2.524,0.00577,0.00806,0.0004,-0.228,0.00211,0.00218,0.0003,-0.010,0.36629,0.34435,-0.0002,0.879,0.19613,0.17206,0.0002,0.962,0.00868,0.00041,0.0004,0.164,0.85235,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38006,0.35528,0.0004,0.991,-0.19316,-0.17239,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.153,0.86060,0.87527,-0.0004,-0.293,-0.00495,-0.00544,0.0007,0.010
813,1.000876,1.837,-0.11208,-0.10640,0.0028,-0.571,0.05458,0.00867,0.0013,4.603,-0.04576,-0.03518,-0.0037,-1.052,0.28173,0.30638,-0.0008,-2.458,-0.02602,-0.19097,-0.0011,6.603,-0.06379,-0.01548,-0.0016,-1.930,-0.12803,-0.11297,0.0016,-1.512,-0.04646,0.00356,-0.0041,-5.006,0.04062,0.03142,0.0020,0.917,0.28759,0.31958,0.0011,-3.203,-0.02615,-0.19833,-0.0019,6.893,0.07320,0.01013,-0.0005,2.524,0.00577,0.00806,0.0004,-0.228,0.00211,0.00218,0.0003,-0.010,0.36629,0.34435,-0.0002,0.879,0.19613,0.17206,0.0002,0.962,0.00868,0.00041,0.0004,0.164,0.85235,0.86769,-0.0002,-0.306,0.00374,0.00371,0.0003,0.000,0.38006,0.35528,0.0004,0.991,-0.19316,-0.17238,0.0006,-0.831,-0.01008,-0.00237,-0.0008,-0.153,0.86060,0.87527,-0.0004,-0.293,-0.00495,-0.00544,0.0007,0.009
814,1.001020,1.981,-0.11208,-0.10639,0.0028,-0.573,0.05458,0.00867,0.0013,4.589,-0.04576,-0.03519,-0.0037,-1.051,0.28173,0.30638,-0.0008,-2.463,-0.02602,-0.19098,-0.0011,6.601,-0.06379,-0.01548,-0.0016,-1.929,-0.12803,-0.11297,0.0016,-1.509,-0.04646,0.00355,-0.0041,-4.993,0.04062,0.03143,0.0020,0.916,0.28759,0.31958,0.0011,-3.202,-0.02615,-0.19834,-0.0019,6.892,0.07320,0.01013,-0.0005,2.524,0.00577,0.00806,0.0004,-0.230,0.00211,0.00219,0.0003,-0.008,0.36629,0.34435,-0.0002,0.878,0.19613,0.17206,0.0002,0.962,0.00868,0.00041,0.0004,0.165,0.85235,0.86769,-0.0002,-0.307,0.00374,0.00371,0.0003,0.000,0.38006,0.35528,0.0004,0.990,-0.19316,-0.17238,0.0006,-0.832,-0.01008,-0.00237,-0.0008,-0.153,0.86060,0.87527,-0.0004,-0.293,-0.00495,-0.00544,0.0007,0.009
