t,drift_x,drift_y,lean,dpitch,base_z,tilt_rad,gx,gy,gz,yaw_delta,cmd_vx,cmd_vy,cmd_yaw,meta_selected,meta_safety_hold,prob_slope_up,prob_slope_down,prob_flat,prob_NEUTRAL,weight_slope_up,weight_slope_down,weight_flat,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_q_6,target_q_7,target_q_8,target_q_9,target_q_10,target_q_11,target_q_12,target_q_13,target_q_14,target_q_15,target_q_16,target_q_17,target_q_18,target_q_19,target_q_20,target_q_21,target_q_22,target_q_23
43.4408,10.4479,0.049737,0,-0.114407,0.716994,0.119499,-0.142491,-0.0350732,-0.989174,0.77925,0.4,0,0,slope_down,0,8.39016e-08,0.999184,0.000607428,0.000208883,0,1,0,0.140027,0.29663,-0.0902525,-0.148589,-0.0325921,-0.988362,0.4,0,0.00150783,-0.95376,-0.300569,-0.203678,0.00101216,0.00672918,0.46127,-0.0905057,-0.0242924,-0.0420869,-0.0525469,-0.0412018,0.267534,-0.0933648,0.000614475,-0.0258502,0.0854241,0.0820711,-0.0106992,-0.0170175,0.00404441,-0.0106737,0.0204156,-0.0276658,-0.00324968,-0.0637784,-0.00385351,-1.65535,-0.372631,0.0928868,1.57404,-0.996357,0.160626,0.075483,-0.0145658,0.0775186,-0.664198,0.297165,-0.0240677,0.0198811,0.223539,0.822527,-0.15494,-0.183549,0.132516,-0.128239,-0.224951,-0.0383471,-0.000383121,0.54225,-0.0982183,-1.85417,0.117937,-0.0156732,3.08588,-0.483657,-0.0228493,-0.489628,-1.35608,0.269378,0.00375055,-0.248946,-0.363468,-0.444497,0.505314,0.221556,0.10351,-0.0208454,-0.0687371,-0.0594623,0.0279485,-0.0932407,0.000395323,-0.0948379,-0.053708,-1.83943,0.0734668,-0.0232485,3.10748,-0.437849,-0.0458228,-0.460558,-1.27437,0.173511,0.124071,-0.215439,-0.262054,-0.402011,0.500174,0.157271,0.096433,-0.0213922,-0.121291,-0.0520356,0.0393186,-0.0681891,0.0282073,-0.0537104,-0.0826624,-0.375914,0.04592,-0.0511873,0.789429,-0.343669,-0.0499356,-0.169084,-0.226056,0.0737267,0.319541,-0.270691,-0.0510864,-0.0603017,0.0750261,0.408977,0.216162,-0.00882428,0.819967,-0.0214647,0.364744,-0.205571,0.0116355,0.847844,-0.0340982
43.4608,10.4496,0.0501815,0,-0.108709,0.718445,0.114355,-0.136793,-0.0363714,-0.989932,0.779481,0.4,0,0,slope_down,0,4.53931e-08,0.999697,0.000186553,0.000116022,0,1,0,0.0988069,0.29857,-0.0648973,-0.142491,-0.0350732,-0.989174,0.4,0,0.00258372,-0.99541,-0.0956976,-0.232876,-0.00571313,0.0079078,0.480329,-0.106568,-0.0214077,-0.0400855,-0.0525986,-0.040491,0.253447,-0.0871744,0.000344377,-0.0255501,0.0901067,0.0952813,-0.0117704,-0.0190875,0.00570375,-0.0121624,0.0162491,-0.0276694,-0.00314383,-0.0515584,-0.00666073,-1.25539,-0.305425,0.0580303,0.43965,-0.609556,0.102306,0.12999,0.000449092,0.0113446,-0.719533,0.309639,0.00779398,0.0134085,0.24794,0.528821,0.00509126,-0.0397773,0.0454985,-0.0464088,-0.178361,0.0238475,0.0168647,0.625169,-0.177692,-1.83943,0.0734668,-0.0232485,3.10748,-0.437849,-0.0458228,-0.460558,-1.27437,0.173511,0.124071,-0.215439,-0.262054,-0.402011,0.500174,0.157271,0.096433,-0.0213922,-0.121291,-0.0520356,0.0393186,-0.0681891,0.0282073,-0.0537104,-0.0826624,-1.8056,0.0162261,-0.0185005,3.06863,-0.356183,-0.0523719,-0.473378,-1.21196,0.0727074,0.17009,-0.20162,-0.17747,-0.367317,0.530667,0.135078,0.076712,-0.0239032,-0.160192,-0.0533113,0.0548638,-0.0319911,0.0485021,-0.0307359,-0.0897447,-0.37084,0.0373339,-0.0504751,0.783309,-0.316873,-0.0520845,-0.171007,-0.216693,0.0586061,0.326789,-0.266157,-0.0233322,-0.0550976,0.0796001,0.400654,0.208767,-0.00986007,0.803921,-0.0219909,0.370574,-0.191997,0.0200071,0.857321,-0.0370197
43.4809,10.4508,0.0510196,0,-0.105541,0.719129,0.111351,-0.133625,-0.0365206,-0.990359,0.780258,0.4,0,0,slope_down,0,5.52437e-08,0.999747,0.000130162,0.000122827,0,1,0,0.0323743,0.220926,0.0393591,-0.136793,-0.0363714,-0.989932,0.4,0,0.00237612,-0.993554,0.113356,-0.255113,-0.0118453,0.00788376,0.479953,-0.111555,-0.0206168,-0.0361033,-0.0525239,-0.0424721,0.238809,-0.0814509,0.00175882,-0.0244172,0.0956268,0.101439,-0.0105137,-0.0194436,0.00535393,-0.012734,0.0141542,-0.0261596,-0.00143468,-0.0367118,-0.0131426,-0.781929,-0.260267,-0.0191435,-0.358121,-0.0391475,0.0134204,0.215277,0.00560476,-0.148824,-0.585607,0.192931,0.0679293,0.0822388,0.25865,0.0973749,0.0814856,-0.00636491,-0.0951092,-0.0189262,-0.0277752,0.113849,0.12677,0.696334,-0.311293,-1.8056,0.0162261,-0.0185005,3.06863,-0.356183,-0.0523719,-0.473378,-1.21196,0.0727074,0.17009,-0.20162,-0.17747,-0.367317,0.530667,0.135078,0.076712,-0.0239032,-0.160192,-0.0533113,0.0548638,-0.0319911,0.0485021,-0.0307359,-0.0897447,-1.74633,-0.0315986,-0.0133334,2.9844,-0.246984,-0.0345068,-0.554707,-1.16093,-0.0057776,0.112564,-0.217755,-0.124813,-0.385655,0.577552,0.147206,0.0651699,-0.0217541,-0.167196,-0.0499386,0.063894,-0.0144987,0.0519635,-0.0247259,-0.0634322,-0.361949,0.0301602,-0.0497,0.770043,-0.281042,-0.0462225,-0.183206,-0.20904,0.0468334,0.317729,-0.271451,-0.00605426,-0.0578483,0.0866329,0.405202,0.204439,-0.00897358,0.801031,-0.0205997,0.37396,-0.185437,0.0214349,0.859801,-0.0261658
43.5009,10.4522,0.0524831,0,-0.103428,0.719347,0.109118,-0.131512,-0.0358674,-0.990665,0.780845,0.4,0,0,slope_down,0,7.76931e-08,0.999732,0.000112006,0.000155616,0,1,0,0.00444717,0.140143,0.0259175,-0.133625,-0.0365206,-0.990359,0.4,0,0.0016767,-0.948274,0.317454,-0.265427,-0.0161141,0.00765611,0.469726,-0.108727,-0.02011,-0.0323312,-0.0523271,-0.0449761,0.230647,-0.079657,0.00232727,-0.0225978,0.099854,0.101712,-0.00911582,-0.0194928,0.0015043,-0.013039,0.014082,-0.0234945,0.00131874,-0.0249384,-0.0172602,-0.362031,-0.236559,-0.010138,-0.796627,0.496977,0.060892,0.222057,0.00501414,-0.132472,-0.364144,0.0346102,0.026239,0.107595,0.227139,-0.041187,0.0691463,-0.000212496,-0.296106,-0.0151388,0.0180533,0.185738,0.155679,0.619795,-0.113382,-1.74633,-0.0315986,-0.0133334,2.9844,-0.246984,-0.0345068,-0.554707,-1.16093,-0.0057776,0.112564,-0.217755,-0.124813,-0.385655,0.577552,0.147206,0.0651699,-0.0217541,-0.167196,-0.0499386,0.063894,-0.0144987,0.0519635,-0.0247259,-0.0634322,-1.63802,-0.0242714,-0.029782,2.92157,-0.0827107,-0.00532095,-0.71637,-1.07045,-0.0804672,0.0719757,-0.251957,-0.0787864,-0.394766,0.562826,0.120556,0.0722437,-0.0283625,-0.187233,-0.0373468,0.0762587,-0.0168004,0.0552402,-0.0251374,-0.0262159,-0.345703,0.0312593,-0.0521673,0.760148,-0.227139,-0.0366459,-0.207456,-0.195468,0.0356299,0.311336,-0.282673,0.00904823,-0.0592149,0.0844239,0.395208,0.207091,-0.0116995,0.792766,-0.0154055,0.378597,-0.1863,0.0227866,0.859631,-0.0108141
43.5209,10.4533,0.0543727,0,-0.101704,0.718935,0.106558,-0.129789,-0.0328656,-0.990997,0.782049,0.4,0,0,slope_down,0,7.63863e-08,0.999801,8.28066e-05,0.000115647,0,1,0,-0.0683437,0.0940485,0.0403681,-0.131512,-0.0358674,-0.990665,0.4,0,0.00114852,-0.861547,0.507678,-0.269258,-0.0200728,0.00718275,0.452265,-0.0960211,-0.0181183,-0.028395,-0.0518818,-0.047337,0.226221,-0.0807024,0.00296064,-0.01984,0.103407,0.0994276,-0.00824501,-0.0194835,-0.00564283,-0.0132872,0.0146198,-0.0192214,0.00456541,-0.0144625,-0.01814,-0.0758647,-0.158048,-0.0606582,-0.944956,1.23771,0.211797,0.15721,0.0488106,-0.117291,-0.10021,-0.121607,0.0409326,0.170446,0.116068,-0.182575,0.027416,-0.000783897,-0.402878,-0.00759083,0.0326218,0.227146,0.175398,0.425284,-0.00702655,-1.63802,-0.0242714,-0.029782,2.92157,-0.0827107,-0.00532095,-0.71637,-1.07045,-0.0804672,0.0719757,-0.251957,-0.0787864,-0.394766,0.562826,0.120556,0.0722437,-0.0283625,-0.187233,-0.0373468,0.0762587,-0.0168004,0.0552402,-0.0251374,-0.0262159,-1.44486,0.00417444,-0.0411236,2.78614,0.17912,0.0308469,-0.917472,-0.908964,-0.188519,0.083249,-0.285961,-0.0191415,-0.393019,0.515885,0.0623251,0.102968,-0.0353021,-0.225048,-0.0194805,0.0861189,-0.0179701,0.0727072,-0.0296489,0.00676085,-0.316728,0.0355262,-0.0538685,0.738817,-0.141226,-0.0247784,-0.237621,-0.171245,0.0194222,0.313112,-0.293831,0.0286192,-0.0589528,0.0773828,0.373372,0.218613,-0.0145621,0.777168,-0.00803571,0.382295,-0.186739,0.0299917,0.85777,0.00278885
43.5409,10.4544,0.0566074,0,-0.100046,0.71786,0.103352,-0.12813,-0.0268377,-0.991394,0.784441,0.4,0,0,slope_down,0,5.66155e-08,0.999886,5.73216e-05,5.69049e-05,0,1,0,-0.186747,0.0853272,0.0616453,-0.129789,-0.0328656,-0.990997,0.4,0,6.46412e-05,-0.737164,0.675714,-0.268705,-0.0212237,0.00531819,0.433744,-0.0683076,-0.0137265,-0.0263762,-0.0494955,-0.0496377,0.226906,-0.0846254,0.00378917,-0.0151685,0.104242,0.0939689,-0.00778362,-0.0195496,-0.0142985,-0.0133369,0.0153721,-0.0146979,0.00848793,-0.00830114,-0.017294,0.195621,0.00616068,-0.0834664,-1.10913,2.30681,0.345023,0.0409409,0.157441,-0.0992929,0.161821,-0.264517,0.0478057,0.255408,-0.00452887,-0.361465,0.0486289,-0.00690258,-0.470424,0.00472289,0.0466472,0.227338,0.246122,0.21498,0.142289,-1.44486,0.00417444,-0.0411236,2.78614,0.17912,0.0308469,-0.917472,-0.908964,-0.188519,0.083249,-0.285961,-0.0191415,-0.393019,0.515885,0.0623251,0.102968,-0.0353021,-0.225048,-0.0194805,0.0861189,-0.0179701,0.0727072,-0.0296489,0.00676085,-1.22907,-0.0369495,-0.0692128,2.516,0.389115,0.0434261,-1.02336,-0.714992,-0.290001,0.170788,-0.247224,0.00129918,-0.390781,0.483255,0.0264933,0.141852,-0.0209822,-0.243893,0.00185069,0.0789468,-0.00105504,0.0903436,-0.029739,0.0192879,-0.284361,0.0293576,-0.0580819,0.696271,-0.0723217,-0.0206508,-0.253503,-0.142149,0.00419992,0.326899,-0.28112,0.0353263,-0.0586172,0.0724883,0.359935,0.233195,-0.00865515,0.769394,0.00076341,0.379605,-0.180396,0.0372667,0.857733,0.00795626
43.5609,10.4556,0.0592073,0,-0.0992466,0.716231,0.101065,-0.127331,-0.0195459,-0.991668,0.787381,0.4,0,0,slope_down,0,9.78178e-08,0.999859,8.7504e-05,5.28708e-05,0,1,0,-0.361442,0.0918839,0.152948,-0.12813,-0.0268377,-0.991394,0.4,0,-0.00208789,-0.580563,0.814216,-0.262992,-0.0185144,0.00253325,0.41349,-0.0336614,-0.00855358,-0.0264609,-0.0442924,-0.0525152,0.232548,-0.0913741,0.00449198,-0.00853122,0.101991,0.0848176,-0.00631455,-0.0197082,-0.0243075,-0.0131682,0.0163415,-0.0103956,0.0137287,-0.00567293,-0.0139814,0.311557,0.231477,-0.167433,-0.832631,1.4628,0.225273,-0.0515796,0.331492,-0.16579,0.384253,-0.396643,0.027804,0.379011,-0.193911,-0.527619,0.090477,-0.00775597,-0.509713,0.00969544,0.0409016,0.208026,0.252111,0.0844947,0.153006,-1.22907,-0.0369495,-0.0692128,2.516,0.389115,0.0434261,-1.02336,-0.714992,-0.290001,0.170788,-0.247224,0.00129918,-0.390781,0.483255,0.0264933,0.141852,-0.0209822,-0.243893,0.00185069,0.0789468,-0.00105504,0.0903436,-0.029739,0.0192879,-1.02033,-0.0781892,-0.0921005,2.20317,0.533539,0.0549479,-1.04076,-0.545265,-0.345994,0.311744,-0.174874,-0.0170676,-0.371666,0.463771,0.0220572,0.170696,-0.00435396,-0.253673,0.0304883,0.0670036,0.0267438,0.0845609,-0.0511081,0.00653068,-0.253049,0.0231716,-0.0615151,0.647,-0.0249327,-0.0168702,-0.256114,-0.11669,-0.0041991,0.3491,-0.257381,0.0292997,-0.0557499,0.0695657,0.358271,0.244011,-0.00179601,0.76536,0.0125764,0.375126,-0.169971,0.0348814,0.848918,0.00269391
43.5809,10.4568,0.0618014,0,-0.0993124,0.714316,0.100137,-0.127397,-0.0121799,-0.991777,0.789628,0.4,0,0,slope_down,0,8.51188e-08,0.999772,0.000184563,4.31651e-05,0,1,0,-0.362249,0.00709547,0.116192,-0.127331,-0.0195459,-0.991668,0.4,0,-0.00473415,-0.398587,0.917131,-0.245506,-0.0155269,-0.00223384,0.381703,0.0133767,-0.00346682,-0.0271134,-0.0381141,-0.0558112,0.242622,-0.101044,0.00505051,-0.00252402,0.0968902,0.0732858,-0.00241502,-0.0198253,-0.0345087,-0.0115527,0.0169055,-0.00534478,0.0192408,-0.00395054,-0.0104111,1.34582,0.112483,-0.293429,-2.21605,2.60428,0.26456,-0.0228869,0.32393,-0.140824,0.59826,-0.549481,0.0173612,0.26032,-0.286894,-0.599303,0.27881,-0.00290053,-0.51925,0.183509,0.0214741,0.299251,0.240631,0.0502995,0.127618,-1.02033,-0.0781892,-0.0921005,2.20317,0.533539,0.0549479,-1.04076,-0.545265,-0.345994,0.311744,-0.174874,-0.0170676,-0.371666,0.463771,0.0220572,0.170696,-0.00435396,-0.253673,0.0304883,0.0670036,0.0267438,0.0845609,-0.0511081,0.00653068,-0.911984,-0.120479,-0.127925,1.86688,0.634987,0.0536945,-0.961571,-0.540856,-0.318085,0.44028,-0.120274,-0.0636895,-0.396146,0.472437,0.0575864,0.188453,-0.0101858,-0.195954,0.0321129,0.0553693,0.0251805,0.064094,-0.050289,0.0280092,-0.236798,0.0168281,-0.0668887,0.594033,0.00835507,-0.0172815,-0.244236,-0.116028,-1.2707e-05,0.369344,-0.239465,0.0140019,-0.0594219,0.0708656,0.371595,0.25067,-0.00420164,0.789169,0.0132466,0.370763,-0.170557,0.0264388,0.849256,0.0115538
43.6009,10.4588,0.0639422,0,-0.0980662,0.712577,0.0988518,-0.126151,-0.0118209,-0.991941,0.795718,0.4,0,0,slope_down,0,8.05975e-07,0.998472,0.00125307,0.000273761,0,1,0,-0.281524,-0.00913832,0.13735,-0.127397,-0.0121799,-0.991777,0.4,0,-0.00675648,-0.19919,0.979961,-0.216381,-0.0130592,-0.00831605,0.339284,0.0384867,0.00250857,-0.0280778,-0.0315405,-0.0583018,0.255217,-0.112091,0.00515122,0.0015713,0.0905871,0.0618584,0.00423926,-0.0198276,-0.0430979,-0.00733613,0.016894,0.00106741,0.0222796,-0.00345558,-0.00852112,1.7938,0.085963,-0.173967,-2.11299,-1.61904,0.566118,-0.0948738,0.239997,-0.114379,0.793416,-0.670604,0.00504101,0.0196355,-0.410291,-0.675822,0.487367,0.00122253,-0.344823,0.234808,-0.0384655,0.460353,0.0941226,0.0333827,0.158048,-0.911984,-0.120479,-0.127925,1.86688,0.634987,0.0536945,-0.961571,-0.540856,-0.318085,0.44028,-0.120274,-0.0636895,-0.396146,0.472437,0.0575864,0.188453,-0.0101858,-0.195954,0.0321129,0.0553693,0.0251805,0.064094,-0.050289,0.0280092,-0.7935,-0.113429,-0.126097,1.57258,0.598481,0.0536248,-0.858113,-0.458169,-0.313997,0.742949,-0.154955,-0.0546227,-0.300271,0.506724,0.113764,0.150391,-0.037234,-0.21154,0.0354184,0.042086,0.0372528,0.0111622,-0.0864737,-0.0294336,-0.219025,0.0178856,-0.0666145,0.547681,-0.00362335,-0.0173044,-0.228717,-0.103625,0.00060045,0.417015,-0.250845,0.0169769,-0.0450407,0.0760086,0.392662,0.236397,-0.015359,0.78274,0.0146101,0.365782,-0.16603,0.0046044,0.83433,-0.0121413
43.6209,10.461,0.0651353,0,-0.0960038,0.712361,0.0983,-0.124088,-0.0219531,-0.992028,0.798807,0.4,0,0,slope_down,0,6.47191e-06,0.987058,0.0114814,0.00145442,0,1,0,0.203995,0.0940486,0.207976,-0.126151,-0.0118209,-0.991941,0.4,0,-0.0122374,0.00891315,0.99996,-0.182257,-0.0169116,-0.00883154,0.298346,-0.00913936,0.0112382,-0.0324867,-0.0337464,-0.0617693,0.27239,-0.126273,0.00591846,-0.00794732,0.0780382,0.0447029,0.0177913,-0.0197157,-0.0477837,-0.00299926,0.0138373,0.0143161,0.0237363,-0.00283605,-0.00538247,1.52237,-0.338065,0.0773984,-1.95267,-1.83776,0.230935,-0.279108,-0.297224,-0.0284782,0.757254,-0.600864,0.0591794,-0.698738,-0.51492,-0.768888,0.63526,0.00657485,-0.246404,0.173554,-0.180904,0.654821,0.0296047,0.0059151,0.0570592,-0.7935,-0.113429,-0.126097,1.57258,0.598481,0.0536248,-0.858113,-0.458169,-0.313997,0.742949,-0.154955,-0.0546227,-0.300271,0.506724,0.113764,0.150391,-0.037234,-0.21154,0.0354184,0.042086,0.0372528,0.0111622,-0.0864737,-0.0294336,-0.678574,0.00722942,-0.174867,1.23841,0.474512,0.0335447,-0.759036,-0.390885,-0.400639,1.18625,-0.201095,0.0314886,-0.191595,0.53304,0.163856,0.105603,-0.0574537,-0.209594,0.0420296,0.0703147,0.0304302,-0.0070702,-0.113162,-0.0486753,-0.201786,0.0359844,-0.0739301,0.495049,-0.0443008,-0.0238931,-0.213855,-0.0935327,-0.0123959,0.486834,-0.265984,0.0452322,-0.0287392,0.0799559,0.411446,0.219601,-0.0236996,0.783543,0.0173372,0.376368,-0.168589,-0.00291646,0.823321,-0.0200785
43.6409,10.4627,0.0668666,0,-0.0962194,0.712668,0.100688,-0.124304,-0.0308941,-0.991763,0.795885,0.4,0,0,slope_down,0,4.81939e-06,0.985872,0.0133505,0.00077307,0,1,0,0.602594,0.0490618,-0.0412276,-0.124088,-0.0219531,-0.992028,0.4,0,-0.0150172,0.216626,0.976255,-0.168665,-0.0302865,-0.00581311,0.281386,-0.017465,0.0167324,-0.037275,-0.0469363,-0.0606076,0.283319,-0.135509,0.00818047,-0.0299679,0.0691214,0.0297287,0.0299368,-0.0195431,-0.0528466,-1.42287e-05,0.00954837,0.028535,0.0238899,-0.00338399,-0.00538482,0.499469,-0.65259,0.408427,-0.503417,0.292312,0.085629,-0.084165,-0.728111,0.185837,0.32995,-0.340573,0.145516,-1.16384,-0.234599,-0.63076,0.492854,0.0084411,-0.303683,0.147317,-0.128136,0.645725,-0.00147341,-0.137121,-0.0565721,-0.678574,0.00722942,-0.174867,1.23841,0.474512,0.0335447,-0.759036,-0.390885,-0.400639,1.18625,-0.201095,0.0314886,-0.191595,0.53304,0.163856,0.105603,-0.0574537,-0.209594,0.0420296,0.0703147,0.0304302,-0.0070702,-0.113162,-0.0486753,-0.668076,0.385359,-0.380776,0.690524,0.155448,0.171786,-0.794066,-0.388432,-0.493334,1.47937,-0.152158,0.146206,-0.0757656,0.365115,0.183323,0.165947,0.00181226,-0.179386,0.055063,0.203935,0.00958359,-0.0699665,-0.130444,-0.050106,-0.200211,0.0927038,-0.104816,0.408758,-0.148994,0.0214673,-0.21911,-0.0931648,-0.0263002,0.533001,-0.249927,0.0828739,-0.0113648,0.0547673,0.418746,0.24223,0.000747555,0.796003,0.0227135,0.426476,-0.176406,-0.0288612,0.816192,-0.0206687
43.6609,10.4639,0.0683793,0,-0.0962416,0.713018,0.101376,-0.124326,-0.0331455,-0.991688,0.795303,0.4,0,0,slope_down,0,1.18983e-05,0.966836,0.0310877,0.00206428,0,1,0,0.211991,-0.025439,-0.0440474,-0.124304,-0.0308941,-0.991763,0.4,0,-0.0123878,0.414872,0.90988,-0.156272,-0.0390966,0.00427819,0.271427,-0.014114,0.0180916,-0.0338871,-0.0579685,-0.0582366,0.284871,-0.140008,0.0117786,-0.0485398,0.0655665,0.020716,0.0353007,-0.0190429,-0.0601121,0.00323394,0.0093677,0.0379649,0.0225791,-0.0099467,-0.00716208,0.518041,-0.233188,0.298934,-0.380658,0.0267303,0.0664143,0.292801,-0.342907,-0.164316,-0.0860822,-0.0871385,0.256592,-0.568042,-0.30212,-0.237111,0.0841095,0.0695896,-0.261423,0.176454,0.118786,0.281009,-0.231902,-0.503696,-0.0838523,-0.668076,0.385359,-0.380776,0.690524,0.155448,0.171786,-0.794066,-0.388432,-0.493334,1.47937,-0.152158,0.146206,-0.0757656,0.365115,0.183323,0.165947,0.00181226,-0.179386,0.055063,0.203935,0.00958359,-0.0699665,-0.130444,-0.050106,-0.460817,0.785899,-0.677461,0.0825914,-0.0242641,0.358346,-0.817964,-0.405928,-0.539388,2.14032,-0.199639,0.130909,0.038818,0.206905,0.19098,0.209211,0.126662,-0.138577,0.0156014,0.32948,0.0382181,-0.0721962,-0.0942898,-0.060443,-0.169122,0.152785,-0.149319,0.313008,-0.207962,0.0826824,-0.222695,-0.0957891,-0.0332082,0.6371,-0.265506,0.0778544,0.0058227,0.0310358,0.421618,0.258454,0.0522479,0.812837,0.00643556,0.473555,-0.165668,-0.0297809,0.831105,-0.0249327
43.6809,10.4658,0.0701555,0,-0.0969764,0.714088,0.102413,-0.125061,-0.0342161,-0.991559,0.797538,0.4,0,0,slope_down,0,8.0977e-06,0.98855,0.00626561,0.00517645,0,1,0,0.132272,0.00355908,-0.0259655,-0.124326,-0.0331455,-0.991688,0.4,0,-0.0118635,0.594984,0.803737,-0.148682,-0.0415905,0.00810724,0.265337,-0.014116,0.0190976,-0.0315555,-0.0627746,-0.0641905,0.285984,-0.139536,0.0157158,-0.055498,0.0595502,0.0188226,0.0358576,-0.0165647,-0.0627047,0.00567318,0.0126964,0.041153,0.0170737,-0.0192324,-0.00850443,0.529477,-0.149579,0.22743,-0.501019,0.0389618,0.0809424,-0.193435,-0.320168,-0.396302,0.570915,0.213129,0.255782,-0.401141,-0.456742,-0.0257952,0.0127564,0.393881,-0.0730049,0.0860064,0.281557,0.178747,-0.410548,-0.578315,-0.107501,-0.460817,0.785899,-0.677461,0.0825914,-0.0242641,0.358346,-0.817964,-0.405928,-0.539388,2.14032,-0.199639,0.130909,0.038818,0.206905,0.19098,0.209211,0.126662,-0.138577,0.0156014,0.32948,0.0382181,-0.0721962,-0.0942898,-0.060443,-0.421078,1.1384,-0.874024,-0.168804,0.175833,0.557101,-0.774773,-0.504297,-0.462297,2.77657,-0.285893,0.0362021,0.220637,0.166864,0.182604,0.221695,0.183517,-0.109698,-0.0331031,0.351267,0.0449381,-0.0360541,-0.0326917,-0.0518916,-0.163162,0.205659,-0.178804,0.273413,-0.142305,0.147899,-0.216216,-0.110545,-0.0216446,0.73731,-0.293809,0.0467788,0.0330956,0.0250295,0.418477,0.263135,0.0757006,0.82475,-0.013655,0.481725,-0.163148,-0.0148723,0.856515,-0.0214053
43.7009,10.4684,0.0718771,0,-0.100752,0.716029,0.104516,-0.128836,-0.0287581,-0.991249,0.807582,0.4,0,0,slope_down,0,2.36699e-06,0.994696,0.000795501,0.00450602,0,1,0,-0.0117883,-0.0627578,0.220626,-0.125061,-0.0342161,-0.991559,0.4,0,-0.0138754,0.749092,0.662466,-0.134217,-0.0432494,0.0105555,0.250232,-0.0113624,0.0204398,-0.0465333,-0.0679543,-0.0714354,0.319588,-0.128243,0.0185327,-0.0613269,0.045497,0.0205604,0.0362755,-0.00156535,-0.060663,0.0055935,0.0227685,0.0441178,0.00882333,-0.0284376,-0.0106856,0.752373,-0.0039486,-0.0100383,-0.824283,0.198759,0.0754078,-1.20172,-0.108998,-0.0758436,2.78612,0.485346,-0.0927679,-0.119478,-0.761471,0.104646,0.0342964,0.872631,0.281958,-0.11934,0.587,0.0767219,-0.239398,-0.180181,-0.0548297,-0.421078,1.1384,-0.874024,-0.168804,0.175833,0.557101,-0.774773,-0.504297,-0.462297,2.77657,-0.285893,0.0362021,0.220637,0.166864,0.182604,0.221695,0.183517,-0.109698,-0.0331031,0.351267,0.0449381,-0.0360541,-0.0326917,-0.0518916,-0.541445,1.32047,-0.891728,-0.16776,0.219969,0.61504,-0.945234,-0.659007,-0.279842,3.06437,-0.453221,0.018157,0.22027,0.216591,0.158697,0.214179,0.159957,-0.0573878,-0.0510104,0.272647,0.0802357,0.0147899,-0.0804472,-0.0652838,-0.181217,0.232971,-0.181459,0.273578,-0.127823,0.16691,-0.241785,-0.133751,0.0057237,0.782638,-0.348713,0.0408578,0.0330405,0.0324887,0.409511,0.260317,0.0659825,0.846328,-0.0210418,0.452243,-0.149912,0.00610085,0.836816,-0.0269296
